Gene stable ID	Gene name
ENSG00000141527	CARD14
ENSG00000135968	GCC2
ENSG00000168374	ARF4
ENSG00000239801	DENND6A-AS1
ENSG00000154240	CEP112
ENSG00000118260	CREB1
ENSG00000091583	APOH
ENSG00000108960	MMD
ENSG00000035862	TIMP2
ENSG00000075914	EXOSC7
ENSG00000132470	ITGB4
ENSG00000133816	MICAL2
ENSG00000179833	SERTAD2
ENSG00000132164	SLC6A11
ENSG00000161960	EIF4A1
ENSG00000197756	RPL37A
ENSG00000115457	IGFBP2
ENSG00000115461	IGFBP5
ENSG00000144460	NYAP2
ENSG00000176208	ATAD5
ENSG00000144048	DUSP11
ENSG00000151789	ZNF385D
ENSG00000175216	CKAP5
ENSG00000121966	CXCR4
ENSG00000064300	NGFR
ENSG00000005884	ITGA3
ENSG00000226674	TEX41
ENSG00000154217	PITPNC1
ENSG00000074266	EED
ENSG00000167723	TRPV3
ENSG00000150687	PRSS23
ENSG00000135378	PRRG4
ENSG00000115392	FANCL
ENSG00000247095	MIR210HG
ENSG00000196776	CD47
ENSG00000116455	WDR77
ENSG00000127129	EDN2
ENSG00000267280	TBX2-AS1
ENSG00000143153	ATP1B1
ENSG00000115484	CCT4
ENSG00000030582	GRN
ENSG00000152952	PLOD2
ENSG00000149506	ZP1
ENSG00000134716	CYP2J2
ENSG00000180340	FZD2
ENSG00000182985	CADM1
ENSG00000138448	ITGAV
ENSG00000159450	TCHH
ENSG00000134668	SPOCD1
ENSG00000186594	MIR22HG
ENSG00000108423	TUBD1
ENSG00000197989	SNHG12
ENSG00000197880	MDS2
ENSG00000136603	SKIL
ENSG00000077585	GPR137B
ENSG00000159374	M1AP
ENSG00000168268	NT5DC2
ENSG00000196369	SRGAP2B
ENSG00000151689	INPP1
ENSG00000143333	RGS16
ENSG00000175662	TOM1L2
ENSG00000198130	HIBCH
ENSG00000134222	PSRC1
ENSG00000221986	MYBPHL
ENSG00000143106	PSMA5
ENSG00000163565	IFI16
ENSG00000169607	CKAP2L
ENSG00000115211	EIF2B4
ENSG00000115919	KYNU
ENSG00000117335	CD46
ENSG00000269821	KCNQ1OT1
ENSG00000108671	PSMD11
ENSG00000167996	FTH1
ENSG00000163596	ICA1L
ENSG00000149503	INCENP
ENSG00000123843	C4BPB
ENSG00000144136	SLC20A1
ENSG00000123689	G0S2
ENSG00000138050	THUMPD2
ENSG00000023445	BIRC3
ENSG00000108465	CDK5RAP3
ENSG00000137673	MMP7
ENSG00000224074	LINC00691
ENSG00000168874	ATOH8
ENSG00000163491	NEK10
ENSG00000115525	ST3GAL5
ENSG00000005243	COPZ2
ENSG00000144747	TMF1
ENSG00000144744	UBA3
ENSG00000171174	RBKS
ENSG00000144746	ARL6IP5
ENSG00000163380	LMOD3
ENSG00000091986	CCDC80
ENSG00000075426	FOSL2
ENSG00000172020	GAP43
ENSG00000108984	MAP2K6
ENSG00000163605	PPP4R2
ENSG00000170266	GLB1
ENSG00000163811	WDR43
ENSG00000162458	FBLIM1
ENSG00000229719	MIR194-2HG
ENSG00000251562	MALAT1
ENSG00000076864	RAP1GAP
ENSG00000149554	CHEK1
ENSG00000143933	CALM2
ENSG00000141510	TP53
ENSG00000236824	BCYRN1
ENSG00000119888	EPCAM
ENSG00000145050	MANF
ENSG00000115415	STAT1
ENSG00000116560	SFPQ
ENSG00000166741	NNMT
ENSG00000177494	ZBED2
ENSG00000240891	PLCXD2
ENSG00000144824	PHLDB2
ENSG00000162624	LHX8
ENSG00000274180	NATD1
ENSG00000179348	GATA2
ENSG00000154175	ABI3BP
ENSG00000124383	MPHOSPH10
ENSG00000091536	MYO15A
ENSG00000115935	WIPF1
ENSG00000144677	CTDSPL
ENSG00000145012	LPP
ENSG00000196504	PRPF40A
ENSG00000187098	MITF
ENSG00000176974	SHMT1
ENSG00000119782	FKBP1B
ENSG00000219626	FAM228B
ENSG00000271503	CCL5
ENSG00000115129	TP53I3
ENSG00000163798	SLC4A1AP
ENSG00000291110	TRIM16L
ENSG00000214595	EML6
ENSG00000168610	STAT3
ENSG00000115310	RTN4
ENSG00000000971	CFH
ENSG00000113810	SMC4
ENSG00000169764	UGP2
ENSG00000163430	FSTL1
ENSG00000239305	RNF103
ENSG00000129221	AIPL1
ENSG00000063660	GPC1
ENSG00000114115	RBP1
ENSG00000171793	CTPS1
ENSG00000084623	EIF3I
ENSG00000119203	CPSF3
ENSG00000163762	TM4SF18
ENSG00000151694	ADAM17
ENSG00000182866	LCK
ENSG00000158109	TPRG1L
ENSG00000171951	SCG2
ENSG00000135900	MRPL44
ENSG00000135919	SERPINE2
ENSG00000152056	AP1S3
ENSG00000116044	NFE2L2
ENSG00000235527	HIPK1-AS1
ENSG00000115758	ODC1
ENSG00000162594	IL23R
ENSG00000071054	MAP4K4
ENSG00000116661	FBXO2
ENSG00000162490	DRAXIN
ENSG00000117133	RPF1
ENSG00000117394	SLC2A1
ENSG00000153234	NR4A2
ENSG00000116701	NCF2
ENSG00000088035	ALG6
ENSG00000162909	CAPN2
ENSG00000116741	RGS2
ENSG00000163364	LINC01116
ENSG00000198715	GLMP
ENSG00000173409	ARV1
ENSG00000116717	GADD45A
ENSG00000186891	TNFRSF18
ENSG00000235026	DPP10-AS1
ENSG00000143401	ANP32E
ENSG00000213639	PPP1CB
ENSG00000118263	KLF7
ENSG00000163002	NUP35
ENSG00000136631	VPS45
ENSG00000130294	KIF1A
ENSG00000171603	CLSTN1
ENSG00000163166	IWS1
ENSG00000021826	CPS1
ENSG00000049249	TNFRSF9
ENSG00000116285	ERRFI1
ENSG00000082497	SERTAD4
ENSG00000162434	JAK1
ENSG00000078018	MAP2
ENSG00000077152	UBE2T
ENSG00000244414	CFHR1
ENSG00000163545	NUAK2
ENSG00000196352	CD55
ENSG00000130508	PXDN
ENSG00000079308	TNS1
ENSG00000162599	NFIA
ENSG00000228526	MIR34AHG
ENSG00000232480	TGFB2-AS1
ENSG00000224259	LINC01133
ENSG00000203706	SERTAD4-AS1
ENSG00000153363	LINC00467
ENSG00000183023	SLC8A1
ENSG00000153823	PID1
ENSG00000119865	CNRIP1
ENSG00000182389	CACNB4
ENSG00000143416	SELENBP1
ENSG00000115419	GLS
ENSG00000143367	TUFT1
ENSG00000115290	GRB14
ENSG00000115596	WNT6
ENSG00000115446	UNC50
ENSG00000162614	NEXN
ENSG00000162616	DNAJB4
ENSG00000162613	FUBP1
ENSG00000143473	KCNH1
ENSG00000153093	ACOXL
ENSG00000132326	PER2
ENSG00000134202	GSTM3
ENSG00000074800	ENO1
ENSG00000134318	ROCK2
ENSG00000143622	RIT1
ENSG00000076003	MCM6
ENSG00000118257	NRP2
ENSG00000117139	KDM5B
ENSG00000228288	PCAT6
ENSG00000115685	PPP1R7
ENSG00000143322	ABL2
ENSG00000213699	SLC35F6
ENSG00000116260	QSOX1
ENSG00000115163	CENPA
ENSG00000157851	DPYSL5
ENSG00000138061	CYP1B1
ENSG00000119787	ATL2
ENSG00000277147	LINC00869
ENSG00000205221	VIT
ENSG00000188783	PRELP
ENSG00000077549	CAPZB
ENSG00000070831	CDC42
ENSG00000079246	XRCC5
ENSG00000136002	ARHGEF4
ENSG00000131781	FMO5
ENSG00000116062	MSH6
ENSG00000060718	COL11A1
ENSG00000114942	EEF1B2
ENSG00000243910	TUBA4B
ENSG00000115306	SPTBN1
ENSG00000135837	CEP350
ENSG00000159388	BTG2
ENSG00000069812	HES2
ENSG00000162571	TTLL10
ENSG00000117724	CENPF
ENSG00000169641	LUZP1
ENSG00000169991	IFFO2
ENSG00000097021	ACOT7
ENSG00000135750	KCNK1
ENSG00000291158	LINC00869
ENSG00000069424	KCNAB2
ENSG00000177606	JUN
ENSG00000169218	RSPO1
ENSG00000134690	CDCA8
ENSG00000183431	SF3A3
ENSG00000178028	DMAP1
ENSG00000162383	SLC1A7
ENSG00000116752	BCAS2
ENSG00000175984	DENND2C
ENSG00000116161	CACYBP
ENSG00000133059	DSTYK
ENSG00000162772	ATF3
ENSG00000123685	BATF3
ENSG00000143753	DEGS1
ENSG00000160789	LMNA
ENSG00000169174	PCSK9
ENSG00000118194	TNNT2
ENSG00000198626	RYR2
ENSG00000065135	GNAI3
ENSG00000160818	GPATCH4
ENSG00000125944	HNRNPR
ENSG00000273129	PACERR
ENSG00000126698	DNAJC8
ENSG00000130766	SESN2
ENSG00000130772	MED18
ENSG00000158764	ITLN2
ENSG00000158769	F11R
ENSG00000211452	DIO1
ENSG00000116209	TMEM59
ENSG00000060688	SNRNP40
ENSG00000168528	SERINC2
ENSG00000158014	SLC30A2
